CUSTOMER_ID;COLLEGE;DATA;DATA_Categorie;INCOME;INCOME_Categorie;OVERCHARGE;OVERCHARGE_Categorie;LEFTOVER;HOUSE;LESSTHAN600k;CHILD;JOB_CLASS;REVENUE;HANDSET_PRICE;OVER_15MINS_CALLS_PER_MONTH;TIME_CLIENT;AVERAGE_CALL_DURATION;REPORTED_SATISFACTION;REPORTED_USAGE_LEVEL;CONSIDERING_CHANGE_OF_PLAN;CHURNED
C107915;one;481.4189189189189;Less than 1 Gbs/month;22322;Less than 25000 $/year;72;Less than 100 $/year;42;273749;True;3;4;175;235;5;8.5;1;very_sat;very_little;considering;LEAVE
C107917;zero;1379.9999999999998;Between 1 and 2 Gbs/month;51172.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;31;328880;True;0;4;223;646;0;2.6;5;unsat;little;considering;LEAVE
C107918;zero;1379.9999999999998;Between 1 and 2 Gbs/month;20251;Less than 25000 $/year;0;Less than 100 $/year;21;167539;True;0;3;217;161;1;3.6;4;very_unsat;little;actively_looking_into_it;STAY
C107919;one;798.7012987012986;Less than 1 Gbs/month;83471;More than 75000 $/year;54;Less than 100 $/year;0;867904;False;0;1;135;728;5;5.1;12;very_sat;very_high;considering;STAY
C107923;one;1560;Between 1 and 2 Gbs/month;68610;Between 50000 and 75000 $/year;0;Less than 100 $/year;12;288310;True;1;3;220;481;1;4.2;5;very_unsat;little;actively_looking_into_it;STAY
C107924;zero;1108.695652173913;Between 1 and 2 Gbs/month;42017.5;Between 25000 and 50000 $/year;38;Less than 100 $/year;0;468635;True;2;1;190;337;5;4.1;13;unsat;little;actively_looking_into_it;LEAVE
C107925;zero;705.8823529411766;Less than 1 Gbs/month;20139.5;Less than 25000 $/year;53;Less than 100 $/year;58;289246;True;1;3;191;222;5;1.6;1;very_unsat;very_high;considering;LEAVE
C107926;zero;4530;More than 2 Gbs/month;58407.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;19;218613;True;1;3;154;779;1;15.1;5;very_sat;little;actively_looking_into_it;STAY
C107929;one;570;Less than 1 Gbs/month;19030;Less than 25000 $/year;0;Less than 100 $/year;23;536184;True;1;3;192;153;0;1.9;5;very_unsat;little;actively_looking_into_it;LEAVE
C107930;zero;62.159214830970555;Less than 1 Gbs/month;93720.5;More than 75000 $/year;197;Between 100 and 200 $/year;62;NA;;2;4;206;683;10;1.9;6;very_unsat;little;actively_looking_into_it;LEAVE
C107931;one;506.7567567567568;Less than 1 Gbs/month;17723;Less than 25000 $/year;48;Less than 100 $/year;0;917519;False;1;2;154;249;4;2.5;5;unsat;little;actively_looking_into_it;STAY
C107932;one;657.1428571428571;Less than 1 Gbs/month;14668;Less than 25000 $/year;0;Less than 100 $/year;11;NA;;2;3;146;195;0;3.6;10;unsat;very_little;considering;LEAVE
C107934;zero;510.63829787234044;Less than 1 Gbs/month;61772.5;Between 50000 and 75000 $/year;41;Less than 100 $/year;0;487275;True;2;2;203;432;4;2.4;14;very_sat;very_little;considering;STAY
C107935;zero;105.69105691056913;Less than 1 Gbs/month;24199;Less than 25000 $/year;68;Less than 100 $/year;57;NA;;3;4;126;218;3;2.6;1;unsat;high;actively_looking_into_it;STAY
C107936;zero;510.0000000000001;Less than 1 Gbs/month;62348.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;845575;False;4;2;182;808;24;1.7;14;unsat;high;actively_looking_into_it;LEAVE
C107937;one;695.4545454545454;Less than 1 Gbs/month;10157;Less than 25000 $/year;0;Less than 100 $/year;12;541371;True;2;3;195;221;1;4.1;1;unsat;very_little;considering;LEAVE
C107938;one;0;Less than 1 Gbs/month;41485.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;24;278936;True;1;1;190;357;0;0.8;4;very_unsat;little;considering;STAY
C107939;one;333.33333333333337;Less than 1 Gbs/month;55968.5;Between 50000 and 75000 $/year;47;Less than 100 $/year;6;184640;True;2;1;167;822;3;2.3;5;sat;little;never_thought;LEAVE
C107940;one;388.88888888888886;Less than 1 Gbs/month;15915.5;Less than 25000 $/year;0;Less than 100 $/year;17;224988;True;2;2;169;206;1;2.5;4;very_sat;little;considering;STAY
C107941;one;247.82608695652172;Less than 1 Gbs/month;64781;Between 50000 and 75000 $/year;0;Less than 100 $/year;13;357510;True;2;1;151;623;0;1.9;4;unsat;little;considering;STAY
C107942;one;398.14814814814815;Less than 1 Gbs/month;40043.5;Between 25000 and 50000 $/year;224;More than 200 $/year;0;214475;True;4;3;95;226;10;2.3;15;very_unsat;little;considering;LEAVE
C107943;zero;201.7353579175705;Less than 1 Gbs/month;35576.5;Between 25000 and 50000 $/year;232;More than 200 $/year;59;349054;True;2;2;192;232;0;4.2;2;unsat;very_high;actively_looking_into_it;LEAVE
C107944;one;674.1573033707866;Less than 1 Gbs/month;73723.5;Between 50000 and 75000 $/year;78;Less than 100 $/year;0;271426;True;3;4;117;750;4;3;13;sat;high;actively_looking_into_it;STAY
C107945;one;131.86813186813185;Less than 1 Gbs/month;39644.5;Between 25000 and 50000 $/year;58;Less than 100 $/year;57;284315;True;5;4;130;321;5;3.2;2;sat;little;considering;STAY
C107946;one;1110;Between 1 and 2 Gbs/month;32818.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;44;865732;False;1;3;160;720;1;2.7;2;very_unsat;high;no;STAY
C107947;one;169.81132075471695;Less than 1 Gbs/month;71488;Between 50000 and 75000 $/year;218;More than 200 $/year;0;310989;True;0;2;201;297;26;2.8;14;very_sat;very_high;considering;STAY
C107949;one;989.3617021276597;Less than 1 Gbs/month;80952.5;More than 75000 $/year;88;Less than 100 $/year;55;989986;False;1;2;197;590;4;5.2;2;unsat;very_little;considering;STAY
C107950;zero;538.9221556886228;Less than 1 Gbs/month;38724.5;Between 25000 and 50000 $/year;234;More than 200 $/year;0;161165;True;4;4;172;218;25;4;8;unsat;little;considering;LEAVE
C107951;one;276.2148337595908;Less than 1 Gbs/month;73630.5;Between 50000 and 75000 $/year;51;Less than 100 $/year;24;830341;False;4;3;155;715;4;1.6;5;very_unsat;very_high;actively_looking_into_it;LEAVE
C107952;one;1509.5541401273888;Between 1 and 2 Gbs/month;35013.5;Between 25000 and 50000 $/year;57;Less than 100 $/year;0;508580;True;3;4;165;272;4;7.9;12;unsat;very_high;considering;STAY
C107953;one;11.39240506329114;Less than 1 Gbs/month;75214;More than 75000 $/year;0;Less than 100 $/year;69;923634;False;2;2;189;894;0;1.3;2;very_sat;high;considering;STAY
C107954;one;243.43675417661092;Less than 1 Gbs/month;60900.5;Between 50000 and 75000 $/year;49;Less than 100 $/year;27;992452;False;3;2;183;613;3;3.4;2;unsat;little;considering;STAY
C107955;one;640;Less than 1 Gbs/month;28500.5;Between 25000 and 50000 $/year;50;Less than 100 $/year;0;171406;True;1;3;196;205;3;3.2;14;unsat;very_high;actively_looking_into_it;STAY
C107956;zero;50.387596899224796;Less than 1 Gbs/month;39046;Between 25000 and 50000 $/year;244;More than 200 $/year;43;178922;True;4;2;144;182;4;1.3;2;unsat;little;actively_looking_into_it;LEAVE
C107957;one;838.5093167701864;Less than 1 Gbs/month;43663.5;Between 25000 and 50000 $/year;61;Less than 100 $/year;0;634259;False;2;1;203;375;3;2.5;15;very_unsat;high;no;LEAVE
C107958;zero;811.4754098360655;Less than 1 Gbs/month;67311.5;Between 50000 and 75000 $/year;74;Less than 100 $/year;7;229337;True;2;1;239;553;5;5.6;5;unsat;little;actively_looking_into_it;STAY
C107959;one;655.2901023890787;Less than 1 Gbs/month;75687;More than 75000 $/year;193;Between 100 and 200 $/year;0;688775;False;2;4;112;506;28;4.4;13;very_unsat;little;considering;LEAVE
C107960;one;369.7674418604651;Less than 1 Gbs/month;77584.5;More than 75000 $/year;0;Less than 100 $/year;33;219498;True;4;4;219;827;0;4.3;1;unsat;high;considering;LEAVE
C107962;zero;92.95774647887325;Less than 1 Gbs/month;36204;Between 25000 and 50000 $/year;255;More than 200 $/year;0;275496;True;3;4;110;141;20;2.1;8;unsat;very_little;actively_looking_into_it;STAY
C107963;one;275.797373358349;Less than 1 Gbs/month;33165;Between 25000 and 50000 $/year;193;Between 100 and 200 $/year;24;594202;True;3;4;156;171;26;3.9;4;sat;very_high;no;STAY
C107964;zero;1350;Between 1 and 2 Gbs/month;14580.5;Less than 25000 $/year;0;Less than 100 $/year;0;NA;;4;1;228;229;0;3.5;4;very_sat;very_little;considering;STAY
C107966;one;1000.0000000000001;Less than 1 Gbs/month;22658;Less than 25000 $/year;62;Less than 100 $/year;0;318129;True;1;4;122;214;4;3.4;8;unsat;very_high;considering;LEAVE
C107967;one;990;Less than 1 Gbs/month;24511;Less than 25000 $/year;0;Less than 100 $/year;0;655601;False;3;3;223;199;0;2.3;14;very_sat;very_little;no;STAY
C107968;zero;34.93449781659389;Less than 1 Gbs/month;44740;Between 25000 and 50000 $/year;197;Between 100 and 200 $/year;39;788026;False;2;4;165;375;15;1.8;1;very_unsat;very_high;no;STAY
C107971;one;181.43459915611817;Less than 1 Gbs/month;46540;Between 25000 and 50000 $/year;201;More than 200 $/year;41;NA;;3;3;173;300;13;3.3;2;avg;little;never_thought;STAY
C107973;zero;407.94979079497904;Less than 1 Gbs/month;69791.5;Between 50000 and 75000 $/year;198;Between 100 and 200 $/year;18;653137;False;3;2;122;426;12;6.5;5;very_unsat;very_little;perhaps;STAY
C107975;one;251.39664804469277;Less than 1 Gbs/month;45248.5;Between 25000 and 50000 $/year;79;Less than 100 $/year;23;NA;;1;3;229;663;23;1.5;4;very_sat;little;no;STAY
C107977;one;172.72727272727275;Less than 1 Gbs/month;39176.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;89;777993;False;2;3;102;340;0;4.7;1;very_unsat;little;considering;STAY
C107980;one;713.5135135135135;Less than 1 Gbs/month;18658.5;Less than 25000 $/year;85;Less than 100 $/year;0;663168;False;2;1;172;146;5;2.4;15;very_unsat;very_high;actively_looking_into_it;LEAVE
C107984;one;428.57142857142856;Less than 1 Gbs/month;11003;Less than 25000 $/year;0;Less than 100 $/year;11;571167;True;3;4;143;227;0;3;6;unsat;very_high;actively_looking_into_it;STAY
C107986;one;921.4285714285716;Less than 1 Gbs/month;63169.5;Between 50000 and 75000 $/year;180;Between 100 and 200 $/year;0;274951;True;3;1;167;272;14;6.6;10;very_unsat;very_little;actively_looking_into_it;LEAVE
C107988;one;212.7659574468085;Less than 1 Gbs/month;50668.5;Between 50000 and 75000 $/year;41;Less than 100 $/year;11;266170;True;1;1;115;327;4;2;4;very_unsat;little;actively_looking_into_it;STAY
C107989;zero;863.6363636363635;Less than 1 Gbs/month;19349;Less than 25000 $/year;32;Less than 100 $/year;0;296967;True;0;2;181;197;4;1.8;4;very_unsat;high;considering;LEAVE
C107990;zero;357.7235772357724;Less than 1 Gbs/month;64931;Between 50000 and 75000 $/year;69;Less than 100 $/year;20;222222;True;2;4;113;441;3;5.4;13;very_unsat;very_high;no;STAY
C107991;one;71.42857142857143;Less than 1 Gbs/month;79593;More than 75000 $/year;0;Less than 100 $/year;53;NA;;2;1;120;808;0;2.5;2;very_unsat;very_little;no;STAY
C107992;zero;687.5;Less than 1 Gbs/month;33770;Between 25000 and 50000 $/year;44;Less than 100 $/year;0;202764;True;3;3;130;397;29;3.3;2;very_unsat;very_high;actively_looking_into_it;LEAVE
C107993;one;480;Less than 1 Gbs/month;73739.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;22;295903;True;1;2;116;768;1;2.6;5;unsat;little;actively_looking_into_it;STAY
C107994;zero;152.28426395939084;Less than 1 Gbs/month;42291.5;Between 25000 and 50000 $/year;201;More than 200 $/year;29;760393;False;2;3;119;171;16;2;2;avg;little;considering;STAY
C107995;zero;407.40740740740745;Less than 1 Gbs/month;31226;Between 25000 and 50000 $/year;62;Less than 100 $/year;0;270300;True;1;3;144;365;5;1.2;15;unsat;little;no;STAY
C107996;zero;271.4285714285714;Less than 1 Gbs/month;11769.5;Less than 25000 $/year;0;Less than 100 $/year;11;851271;False;2;3;158;245;0;0.9;5;very_sat;little;never_thought;STAY
C107997;zero;320.4747774480712;Less than 1 Gbs/month;49259.5;Between 25000 and 50000 $/year;237;More than 200 $/year;0;260422;True;1;4;225;307;27;2.6;6;very_unsat;little;considering;LEAVE
C107998;one;269.99999999999994;Less than 1 Gbs/month;31867;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;336914;True;1;4;158;257;20;1.9;14;unsat;very_little;considering;STAY
C108000;one;410.07194244604307;Less than 1 Gbs/month;21511;Less than 25000 $/year;39;Less than 100 $/year;0;999758;False;0;4;133;143;4;2.9;10;very_unsat;avg;considering;STAY
C108001;zero;1114.2857142857144;Between 1 and 2 Gbs/month;76162.5;More than 75000 $/year;40;Less than 100 $/year;6;965167;False;1;1;117;707;3;3.2;6;very_unsat;little;considering;LEAVE
C108002;one;266.8463611859838;Less than 1 Gbs/month;33748;Between 25000 and 50000 $/year;201;More than 200 $/year;7;267179;True;3;3;107;232;26;2.3;4;very_sat;little;never_thought;STAY
C108003;zero;920.2453987730062;Less than 1 Gbs/month;27951;Between 25000 and 50000 $/year;63;Less than 100 $/year;20;408099;True;1;1;214;133;0;6;6;unsat;little;never_thought;STAY
C108004;one;0;Less than 1 Gbs/month;47703;Between 25000 and 50000 $/year;223;More than 200 $/year;19;788476;False;2;3;219;256;25;1;6;unsat;little;no;STAY
C108005;zero;92.20636663007684;Less than 1 Gbs/month;27535.5;Between 25000 and 50000 $/year;41;Less than 100 $/year;77;866424;False;2;3;137;131;5;1.8;1;very_unsat;very_little;considering;STAY
C108006;one;408.28402366863895;Less than 1 Gbs/month;58235.5;Between 50000 and 75000 $/year;69;Less than 100 $/year;0;NA;;2;2;137;404;4;2.3;11;unsat;little;actively_looking_into_it;STAY
C108007;zero;16.10017889087657;Less than 1 Gbs/month;35553.5;Between 25000 and 50000 $/year;188;Between 100 and 200 $/year;83;849525;False;2;2;70;238;17;1.6;1;avg;little;no;STAY
C108008;one;83.50515463917529;Less than 1 Gbs/month;28256;Between 25000 and 50000 $/year;0;Less than 100 $/year;87;788354;False;3;2;236;273;1;1.7;2;avg;very_little;considering;STAY
C108010;one;460.22727272727275;Less than 1 Gbs/month;19442;Less than 25000 $/year;76;Less than 100 $/year;0;222367;True;4;2;149;131;3;1.7;12;avg;high;no;LEAVE
C108011;one;182.9268292682927;Less than 1 Gbs/month;34406;Between 25000 and 50000 $/year;240;More than 200 $/year;7;847083;False;2;2;139;215;14;3.5;5;very_sat;avg;never_thought;STAY
C108013;one;299.0033222591362;Less than 1 Gbs/month;58906.5;Between 50000 and 75000 $/year;201;More than 200 $/year;0;415810;True;3;2;173;354;13;2;10;unsat;very_little;perhaps;LEAVE
C108014;zero;201.43884892086328;Less than 1 Gbs/month;75870.5;More than 75000 $/year;194;Between 100 and 200 $/year;54;916574;False;2;4;181;551;20;3.6;2;very_unsat;very_high;actively_looking_into_it;LEAVE
C108015;zero;110.46511627906976;Less than 1 Gbs/month;41603;Between 25000 and 50000 $/year;246;More than 200 $/year;17;584227;True;3;2;139;191;18;1.9;6;very_unsat;little;actively_looking_into_it;LEAVE
C108016;one;387.0967741935484;Less than 1 Gbs/month;34562;Between 25000 and 50000 $/year;210;More than 200 $/year;53;276967;True;1;2;131;186;18;3;1;unsat;high;never_thought;LEAVE
C108017;zero;78.80434782608695;Less than 1 Gbs/month;41262;Between 25000 and 50000 $/year;234;More than 200 $/year;77;933298;False;3;4;166;194;25;2.9;1;very_unsat;little;no;STAY
C108018;one;126.8221574344023;Less than 1 Gbs/month;84369.5;More than 75000 $/year;66;Less than 100 $/year;52;220845;True;3;4;155;141;4;1.9;14;very_sat;very_high;actively_looking_into_it;STAY
C108019;one;379.4117647058823;Less than 1 Gbs/month;52347;Between 50000 and 75000 $/year;240;More than 200 $/year;0;171928;True;3;3;148;374;10;4.3;11;very_unsat;very_high;perhaps;LEAVE
C108020;zero;835.2272727272727;Less than 1 Gbs/month;20075.5;Less than 25000 $/year;76;Less than 100 $/year;18;NA;;1;3;170;177;5;4.9;6;very_sat;very_little;no;STAY
C108021;zero;85.17350157728706;Less than 1 Gbs/month;46868.5;Between 25000 and 50000 $/year;244;More than 200 $/year;29;225776;True;4;1;185;224;17;1.8;4;very_unsat;very_high;never_thought;LEAVE
C108022;zero;1020;Less than 1 Gbs/month;64475.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;69;477213;True;1;3;138;684;1;2.4;4;unsat;very_high;no;STAY
C108023;one;1020;Less than 1 Gbs/month;54265;Between 50000 and 75000 $/year;0;Less than 100 $/year;68;547331;True;0;4;224;862;0;2.4;1;very_unsat;little;considering;STAY
C108024;zero;328.3018867924528;Less than 1 Gbs/month;48474;Between 25000 and 50000 $/year;165;Between 100 and 200 $/year;0;481968;True;2;1;115;355;27;1.9;11;very_sat;little;considering;LEAVE
C108025;zero;796.551724137931;Less than 1 Gbs/month;65140;Between 50000 and 75000 $/year;70;Less than 100 $/year;12;586432;True;3;1;150;811;4;7.7;5;very_unsat;avg;considering;STAY
C108026;zero;658.0645161290322;Less than 1 Gbs/month;49067.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;21;825150;False;2;4;116;314;0;4.8;4;very_unsat;little;actively_looking_into_it;LEAVE
C108028;zero;1137.9310344827586;Between 1 and 2 Gbs/month;52936;Between 50000 and 75000 $/year;45;Less than 100 $/year;0;377356;True;0;4;132;279;3;3.5;10;very_sat;very_high;actively_looking_into_it;LEAVE
C108029;zero;1770;Between 1 and 2 Gbs/month;69374.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;642414;False;1;2;170;777;0;4.9;8;very_unsat;little;considering;LEAVE
C108030;zero;216.54929577464785;Less than 1 Gbs/month;54539;Between 50000 and 75000 $/year;178;Between 100 and 200 $/year;29;387488;True;3;1;146;280;10;2.1;2;very_unsat;very_high;actively_looking_into_it;LEAVE
C108031;zero;625.7668711656441;Less than 1 Gbs/month;73335;Between 50000 and 75000 $/year;63;Less than 100 $/year;0;875141;False;0;3;94;342;4;2.4;9;very_unsat;very_high;considering;STAY
C108033;zero;289.28571428571433;Less than 1 Gbs/month;44200.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;18;355542;True;3;1;135;426;0;3.7;4;very_unsat;very_little;actively_looking_into_it;STAY
C108034;one;325.30120481927713;Less than 1 Gbs/month;32050;Between 25000 and 50000 $/year;59;Less than 100 $/year;9;874972;False;4;1;161;370;5;3.7;6;very_unsat;very_high;no;STAY
C108035;one;0;Less than 1 Gbs/month;17674.5;Less than 25000 $/year;0;Less than 100 $/year;20;NA;;1;3;169;245;0;0.8;5;very_unsat;very_high;considering;STAY
C108036;zero;840;Less than 1 Gbs/month;21565.5;Less than 25000 $/year;0;Less than 100 $/year;0;927350;False;2;3;107;161;0;3.8;15;unsat;little;considering;STAY
C108037;zero;685.7142857142858;Less than 1 Gbs/month;39118;Between 25000 and 50000 $/year;0;Less than 100 $/year;18;229029;True;2;1;184;345;0;7.4;4;very_unsat;little;no;STAY
C108041;zero;158.47665847665849;Less than 1 Gbs/month;90848;More than 75000 $/year;184;Between 100 and 200 $/year;53;455342;True;2;3;160;806;13;3.3;1;very_unsat;high;perhaps;LEAVE
C108042;one;120.00000000000003;Less than 1 Gbs/month;27790.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;20;834103;False;2;4;205;689;1;2.2;4;unsat;very_high;perhaps;STAY
C108043;one;487.5;Less than 1 Gbs/month;34894;Between 25000 and 50000 $/year;0;Less than 100 $/year;6;322378;True;2;4;129;309;0;1.6;4;very_unsat;very_high;no;STAY
C108044;one;188.60510805500985;Less than 1 Gbs/month;53059;Between 50000 and 75000 $/year;209;More than 200 $/year;20;176196;True;4;2;156;368;20;2.2;6;very_unsat;little;considering;STAY
C108045;one;87.0967741935484;Less than 1 Gbs/month;28115.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;21;178377;True;3;3;200;345;13;0.9;6;very_sat;little;considering;STAY
C108046;one;69.7674418604651;Less than 1 Gbs/month;40794;Between 25000 and 50000 $/year;72;Less than 100 $/year;77;162096;True;0;4;136;756;4;1.4;1;avg;very_little;actively_looking_into_it;STAY
C108047;zero;274.2857142857143;Less than 1 Gbs/month;83149.5;More than 75000 $/year;250;More than 200 $/year;0;257286;True;0;3;181;656;17;2.2;2;unsat;very_high;no;LEAVE
C108049;one;439.0243902439024;Less than 1 Gbs/month;41030.5;Between 25000 and 50000 $/year;187;Between 100 and 200 $/year;23;259027;True;0;1;130;177;15;3.2;4;very_unsat;little;considering;STAY
C108050;one;221.53846153846152;Less than 1 Gbs/month;41684;Between 25000 and 50000 $/year;0;Less than 100 $/year;55;934684;False;2;4;169;301;1;4.8;5;very_unsat;little;actively_looking_into_it;LEAVE
C108051;one;525;Less than 1 Gbs/month;44586;Between 25000 and 50000 $/year;0;Less than 100 $/year;10;538476;True;3;4;162;325;1;3.5;5;unsat;very_high;actively_looking_into_it;STAY
C108052;one;448.1327800829875;Less than 1 Gbs/month;27251.5;Between 25000 and 50000 $/year;141;Between 100 and 200 $/year;0;635381;False;3;2;110;215;21;4.6;15;very_sat;avg;actively_looking_into_it;STAY
